i jacob type diabetes age year old want cut hair go raise money support charity close methank cut cure	train
i honestly not think year diabetic boluse drink	train
psa bud boot flu jab waiting list open	train
the moment good diabetic preboluse fight life finish little insulin board	train
where rider call ride pelsulin well insulin market stubborn high bgs	train
ever get impant year not tir not regular period cycle bsls place time tired	train
cheere simply max domi	train
good morningearly afternoon favorite day foot floor blood sugar go point	train
post op day today day ve truly feel stitch itchy funny walk assistance today blood sugar interesting tylenol ice good friend	train
thankyou advice work hopefully not need change sensor	train
ive get message day need change sensor home	train
yes get vaccine basically soon possibly literally week th birthday get booster find sister covid january m scared anymore despite high risk cause type diabetes smart	train
type diabete need kidney pancreas transplant time thank	train
could month cgm happily ever sense thank sharing	train
type diabetes suck ass today	train
i hate low carb diet	train
a definitely crack cocktail local beerciderwinewhatever menu sure drink stomach carb handy inevitable drop bg spike good	train
a usually minute day plan include want stop lunchdinner etc haha carry snack case	train
a like day libre godsend check bg stop prick finger etc probably well keep bg worry time send hypo	train
a breakfast good time usually happy find near coffee shop way splurge big breakfast couple day specific come mind	train
a fussy like city break lot explore go canada week diagnose probably pretty risky miss world	train
hello carrie t year good thing holiday guiltfree food drink lt a c hear holiday	train
the fact type diabetic family friend party meet year ago remember look like meet talk like insulin pump	train
i hate hot weather s today hate hot weather	train
as type diabetic not form insulin s website company control insulin market average diabetic spend nearly yr insulin annually vial produce sell	train
my sister get annual have trouble draw blood say thick tell draw lab diagnose type diabetes fear strike heart want experience	train
i like look line	train
this bit personal type diabetic feel isolated different get bad teenager angry feel like world take away	train
if pee wanna check type diabetes	train
is weird kind like pain get blood type diabetic year inject day actually not mind pain hahaha consider kink	train
absolutely disgust confiscate hypoglycaemia treatment person night lack education invisible disability type diabete particular baffle well	train
diet love m type diabetic ve taste flavor delicious d love cup	train
diy insulin delivery system safe effective age congrat	train
a honestly think complication develop pretty quickly year reasonable long difficult renew happy	train
a frequent stop factor extra time journey allow ask passenger happy stop go pull service appreciate able stretch legsgo loo etc	train
a try definitely odd occasion go drive forget check bg pull safe check go shop check	train
a get home work step car feel bit woozy check bg get house juuuust go hypo glad happen get home glad stick traffic day	train
a get pretty bad accident police check license blink year expiry date ask test bg breathalyser guess probably standard pull	train
hello carrie pass year diaversary time fly have fun right currently drive vw beetle excuse bird poo overdue clean couple big drive lately	train
when say u walmart type diabetes supply not afrezza walmart not multiple pharmacy month survive gas shit	train
haha libre right piss weight loss fad idiot	train
team card oswald peraza obviously want fellow type diabetic garett mitchell	train
not ask stricken type diabetes cap cost glucose sensor thing time	train
a vulnerable time talk people get great community twitter lean need peer support	train
a honest let negative reaction work ruin year hide honest new job good thing lay try arrange appt thing end day possible	train
a exercise nahhh	train
a bolus food table way food delay risk hypoe usually trust drink diet think taste sugary ask try ask new drink	train
a say pack think need know fun let diabetes rule time away loose control day go kill	train
howdy carrie think single famous person like like quiet little life	train
the autumn turn like bad time life new grad student diagnose type diabetes livein boyfriend year get deploy month span tell regularly cry public overcome	train
i love movie storyline amazing get representation type diabetic struggle come	train
lol yeah ve type diabetic ve know different	train
so go shit oxygen eye apparently block not go brain think bleed right eye lazer eye surgery foreseeable future	train
yes girl good speak m type diabetic people not understand need sit transport look young healthy drive home societal view disability	train
take win	train
hacke m matrix display live blood sugar massive lcd matrix screen	train
i meeting owner practice work morning say not work job health insurance m type diabetic plz send remote job application	train
donut donut cause type diabetes thank u ur time	train
bg range hour massive chinese feast tell not dose insulin ll die girl m medical marvel	train
insulin pump change time enjoy day decade	train
a indoorsin shadeout sun snackshypo treatment hand check bg usually	train
a definitely make thing easy notice trend etc mean definitely doable flasha cgm make life diabete little bit easy	train
a typically wing know hot bit careful include limit actually make sure treat hypo hand carry bg meter instead rely libre	train
a yes sudden drop bg especially feel like completely fine minute bam hypo way quick hot	train
a annoyingly mix day hyper day hypo sort wish predictable way diabetes predictable	train
carrie t year heatwave alright aircon unit home currently set bedroom use night go office day nice cool	train
fucking type diabetic	train
type diabetic love die day lack insulin not wait poison bootleg stuff tub	train
am insulin water idea nowadays	train
i love diabetic meetup anxiety bad rn think turn walk away	train
fuck imagine shit able away m type diabetic fuck yeah law	train
go summer meet awesome day	train
year old type diabetic advanced diabetic eye disease massive bleeding	train
just phone dsn write letter gp tresiba usual dsn leave soon m upset tho	train
is tresiba change levemir tresiba want opinion help girl	train
ten year ago year old diagnose type diabetes secondary school student hope dream diplomat maybe nun	train
yes type diabetes genetic unmanqged stress get case like skyrockette think tragedy believe feel like ill bite bullet principle m present	train
any difficulty refill try glucagon gvoke hypopen processing time go day confirmation script send deal syringe refill issue try answer	train
know fix cgm error medtronic g insulin pump calibration insert cgm sensor not show flash green light connect	train
a rub	train
a think distance medical care peer support honest know feel completely different probably feel comfortable nhs lead peer support maybe	train
a meet public tell trust go meet etc time meet probably usual safety tip meet plenty online friend irl wit sensible meet private place etc	train
a love meet lot love meet forthcoming probably plan know people flesh meetup plan	train
a sure management change think secretive anymore feel like diabetes dirty word bit ashamed happy chat people think make burden	train
a remember find probably pandemic kick go time need connect people	train
howdy carrie t year party depend moodhow drinkie crap dancing stop beer request barbie girl aqua minute	train
ive condition year old year s lot go think yes physical disability invisible type diabetes different type obvious	train
d love fast type diabetes get way find cure elon ill let want brain nice mate	train
love m brewer fan m root garrett entire career s fellow type diabetic	train
m root kid s type diabetic like want succeed	train
tresiba finally start work	train
type diabetic type diabetes tattoo pls drop idea lt	train
sugar go fall boy type diabetes joke	train
the think annoyed dsn see week joke bet bad a c especially get result today bad	train
early day join furniture	train
season bbcan start recognize land live belong native people representationhear recognition native land steal m uninsured type diabetic	train
fellow diabetic period m point cycle fyi thing ve notice sudal period not know recommendation story feel like share feel right	train
what good website youtube video watch tandem tslim pump start new pump therapy week want prepare	train
when begin tandem t slim automatically give dexcom work libre	train
sure flattering representation excited scott malkinson recur character south park	train
she low at mgdl mean maybe different far realistic controversial age size glucose tab skittle man	train
sorry specific live experience ridiculously present medium favor	train
itd lovely type diabetes show movie like producer involve literally type diabetes b s detection available consult film book touch diabetes andor computer painful watch	train
if hate movie simply type diabetic simple	train
fellow friend think minidose yeah yeah know glucagon traditional glucagon discontinue	train
feel like relate hard have adhd mental illness relate	train
cw eat disorder m adhd m type diabetic binge eat disorder m fat relate	train
im fat type diabetic binge eat disorder today therapist say situation lifethreatene weight affect diabetes hate people think fat people go die fat	train
trend today lmao remember deserve access life save drug matter type diabetes notsogentle reminder t ds literally choice insulin	train
im count	train
i turn get type diabetes	train
cuz type diabetic bear pancreas work anymore non manageable reason undo diabetes exercise	train
finde type diabetic make time favourite bolton player	train
hi diane diva active freak frek freak belobs school meteorologist type diabetes favorite color pink	train
community you addition	train
meet dietician paul diagnose not speak year treat gp speak diabetic centre remember thing speak diagnose feel nice touch	train
finally get covid week manage avoid ring diabetes centre ask advice get couple hour later nurse great relief problem covid	train
why dexcom type diabetes trend twitter today lmao	train
if not diabetic opinion jfc	train
we macmillan coffee morningbake work today entirely organise set table cake walk past say like wow want diabetic cake stare face cont	train
clear type diabetic like see blood sugar watch	train
never go dub control	train
and mention look new doctor right not cancel future appointment office suspend insulin prescriptions as type diabetic kinda fuck	train
type diabetic perspective teach let feeling isolation anger trauma bring teach matter hard thing condition apart control	train
type diabetes kill m good	train
muffin etc note type diabetic option drink juice water diet coke vice zero go to enjoy	train
i diagnose yo not experience grief midlate teen start self harm yo stop check bsl stop basal insulin hope end	train
id love diabetic yo hope life deal different card d heartbeat not fault not believe happen	train
ive see multiple psychologist psychiatrist meeting gp th set anti depressant disease bloody awful	train
major burnout atm scan twice not	train
insulin injection pump finger prick libre carbsamp cal urine ketone test blood ketone test not remember single here	train
year old injection finger prick bd age mdi have pump think	train
though fair pretty sure type diabetes stunt growth lol	train
omg dude family picnic keto nut try ask fast keto type diabetic scott go bat tear man apart	train
chapter start today	train
type diabetic fucking heartless article see fathom medical background write write think good idea post copay absolutely medication doctor	train
i get weight year hour hour blood sugar management take m tired	train
mild case june call dr office paxlovid bc addison amp type diabetes tell qualify bc condition bc need er med despite contagious amp hour wait waiting room	train
type diabetic kidney amp pancreas transplant know rough	train
m type diabetic celiac disease know exactly feel ll find stuff like awhile	train
type diabetic go holiday gatwick airport thursday insulin needle hand luggage problem	train
boom blood test month year diabetes open source artificial pancrea blood look like normallysugared peep	train
come tech fine year remember diabete exactly goal die old age need access education involve	train
just get home adventure cadbury world fun thank wonderful day tweet photo soon	train
barely talk element t management night ofday drink complete unpredictability low place dang rollercoaster fun night huh wish convos thing like sleep quality etc	train
i m like tall type diabetes actually stunt growth	train
i diagnose type diabete age autoimmune disease exercise nonworking pancrea black belt taekwondo exercise bad	train
a buddy diagnose type diabete week send home needle vial appointment month s literally right look glucose sensor supply craigslist american healthcare joke	train
not join tonight work til pm fun quizzing cadbury world saturday	train
a idiot host bake offcake sale macmillan month work kind force organise lol raise accord	train
a bad experience fortunately contact diabetes charity	train
a raise fund charity scared fail hate charity end	train
a think feel like diagnose particularly difficult age kind sit adolescence proper adulthood focus kid old people young adult catch middle	train
a think know cure surprise aim sure pwd live life undisturbed possible find magic cure	train
a help pay libre eligible nhs charity relate diabetes way need help specific diabetes charity reach	train
honestly probably leave look like struggle help need typically need help clear ask help	train
get covid june dentist perform work right face hour wear mask deny paxlovid type diabetes amp addison october amp idk young amp feel old	train
uhhhhh remember getting diagnose type diabete	train
tell type diabetic need learn live insulin tell hear loss learn live hear aid adhd need learn live med	train
year old newly diagnose type diabetes cost single mother humalog insulin kwik pen supply somewhat easy endo whack cause fam type s break need price low	train
undiagnosed type diabetic lbs nasty looking bitch mom say eat ew	train
there day like today not want diabetes mean obviously not want today want leave maybe pick little holiday	train
what natural remedy cute type diabetes	train
say m type diabetic med bag bat ask speak manager sure quote discrimination equality actand make super fast usually	train
type diabetic tell not true eat insulin cover eat not sugar high go high ill dka kill s thing eat right t d cause need carb	train
as type diabetic scream laughter kit kat bar ice cream cake fe exist eat place eat answer ok abolish snacking sweet general altogether	train
type diabetes type diabetes type reverse	train
i break tear time read young kid child fight exhausting end battle break heart know people young diagnose depression confusion wish wonder	train
keto type diabetes type diabetes appreciate advice	train
some insight head day change insulin pump	train
i love know super power body not require insulin able fly aswell single handedly piss community twitter away educate type word	train
it joke ill run insulin weekend m stuck limbo pull finger not difficult	train
just pharmacy pick insulin prescription know thing d die send gp week ago not prescription system want buy fuming not word	train
found original insulin pump year ago clean push syringe metal bar right	train
this shit time m glad m type diabetic ill stab insulin pen ve get maybe minute take dirt nap	train
chinese takeaway ruin	train
bloody proud green actually scan twice day end burn	train
good overnight like age go bed pm migraine tho continue today sofa	train
no m obese m skinny girl m chubby pudgy stomach thigh thick m aware close obese m work body type diabetes care health	train
move year ago post kidney transplant recipient ex type diabetic depression adhd sponsor relative use health reason turn applicant relative sadly case	train
type diabetic w celiac disease nah ve bad	train
uh oh think burnout win time	train
sooo lyumjev ve switch tresiba not give pen tresiba cartridge fit not hold gp surgery morning	train
if curious like live united states america type diabetes insulin pump continuous glucose monitoring supply request refill week worth left day phone call	train
a advice bit bla diagnose throw caution wind thing sure good example haha maybe drink home know booze likely affect	train
a insulin pen couple pen tip bg meter case libre fail glucose tab bag take will let sight sle shoulder night key	train
a pretty good touch wood avoid hangover think diagnose sooo note	train
a ummm mean boyfriend try safe sure friend know sign hypo probably asktell especially bottomless brunch friday	train
a depend drink honest cidercocktail sugary stuff bolus extra thing eye bg go maybe correct later	train
a try test blood sugar regularly drink sure plan eat homeon way home tell diagnose special	train
howdy carrie t current favourite restaurant little independent pub call king street tavern portsmouth serve incredible american bbq style food dog friendly pup	train
trolling different flu high risk type diabetic covid x sick h time	train
a yearold woman type diabetes mellitus present worsen pain	train
vaccine booster live catch covid x type diabetic worry bright atleast not catch flu anymore past year doctor say not need worry vax sure people listen	train
i stress autoimmune disease occur viral trigger happen family pre t d sweep rug lifelong deadly wo treatment amp cure	train
cohost diabetes credential type diabetic year work healthcare currently nursing student	train
im bitter abt having type diabetes	train
is unprofessional twinsie patient tell type diabetes	train
my consultant ask gp change insulin lantus amp humalog tresiba amp lyumjev gp instead take insulin prescription lol love make phone call gp correct prescription love admin involve diabetes	train
q come mean know pilot want haha	train
hello carrie t wdd post halfarsed tweet get way attention think	train
best overnight line month not actually believe	train
idea miss come honestly type diabetes fault jake	train
today world diabetes day type diabetes year year old month year know sign symptom type type diabetes check	train
comment live life diabetic pointless average type diabetic make decision day tell drink lucozade hypo ugh faint amp end coma	train
the thing wish change diabete definitely include judgement diabete stigma amp insulin price stigma type diabetes cause eat doughnut cause pancrea beta cell attack immune system	train
different amp change period hypo sympton migraines amp concentration badly affect positive t d peer support good meet long diabuddy know slam dunk june go cadburys world meet	train
world diabetes day	train
todays outfit	train
thank peer suppprt tweetchat	train
a not downside peer support	train
miss question amp join late sorry a think good peer support definitely helpful meet up community mean talk diabetic share experience	train
got diabete tshirt ebay todays choice	train
there insulin normally sugar conflate price you free d like free insulin big pharma add herb spice year eek min absorption speed jack price	train
as fellow type diabetic support message foundation	train
suck m type diabetic insulin expensive	train
degree pain yes like sit cross legged bent get bad think relate neuropathychronic pain leg type diabetes separate issue altogether	train
not forget type diabetes type different disease	train
the classic hard work bg crash end eat gobs leftover birthday cake frost layer	train
its sad good day week	train
lockdown happen turn october diagnose w type diabete december depressed lockdown bad feel like kid force adult world	train
hello bippe m diagnose t d year ago ve neglect cause didint want accept ve realize need step charge rein d love know t ds	train
it year diaversay dianogse type diabetes today believe year	train
trye thing track slow steady	train
insanity thank dr m type diabetic week carnivore life change	train
kidney infection type diabetes	train
managing type diabetes work equal cannula change insulin refill listen	train
i moan diabetes life admin day today contact gp surgery instead switch insulin give onetime prescription new insulin take insulin repeat nice	train
yes m type diabetic immunocompromise m close proximity lot people wear family get covid second time m vaxxed mask not	train
happy international day person disability autistic type diabetic pcos m proud disability community wish take seriously listen	train
hug ffin welcome type diabetes club hope feel well soon moment feel like huge rollercoaster information overload get easy	train
hell yeah type diabetic year need meal doggo life	train
yo feel dude type diabetic north seattle wa diabetic year dka june hospitalize pretty good manage diabetes olympic level respectable know hmu	train
sometimes rant hate diabete honestly meet diabuddie wild good grateful	train
bad look eat freeze healthy boxed dinner fast food week carnivore meatdairycoffee diet m normalize bg type diabetic	train
lol yeah cool people give shot m type diabetic dip toe m	train
nice worry man take time heal m type diabetic ride ill insulin take year ll rest life	train
course group choose focus s black girl code group like focus diabetes cancer group specifically type diabetes cervical cancer vested interest multitask group	train
dexcom g question work iphone pro apple watch series	train
im type diabetic save month insulin shopping weekly ad make cheap sad say ve invest extra month k live solo w kid gain	train
type diabetes	train
water eat zero sugar decent genetic tooth ve cavity eat occasional honey need bring bg m type diabetic	train
m type diabetic year diagnose recommend control year bg swing find real personality change way ill forever thankful	train
have low blood sugar wish normally sugar understand ride m hungry kind drown instead inhale air inhale food not die	train
and clarify care pepsi dr pepper taste good come zero sugar variant type diabete have ass try have insulin definitely get to try	train
so recently say review diet pepsi jazz flavor come course type diabetes diet obviously lol jazz flavor strawberry cream look like dr pepper like	train
i yrs old type diabetic student love game want game long time right pc like yrs old low spec laptop run ubuntu os	train
a diabetes define hypoing high blood sugar happen prepare load finger prick supply hypo treatment insulin water	train
thank mark agree time	train
a hypo walk insulin pump suspend insulin bottle lucozade funsize pack haribo eat maybe stop depend walk home slowly	train
a adjust basal rate	train
a definitely big help use medtronic g pump cgm blood sugar walk pump automatically suspend insulin hypo mean monitor blood sugar	train
a moment sport walk blood sugar high gradually increase bind lucozade need	train
hi sorry late number average point feel hypo high blood sugar spike happen	train
had big old hypo work social quiz early boluse snack get excited quiz forgot eat smooth operatorrrr	train
year ago today diagnose type diabetes year old illness moody teenager try kill time	train
type diabetic know manage illness independently adult promise child endo blame child number t d extremely difficult manage especially puberty right	train
type diabetic ve hear story like largely nonsense endo medical professional understand task child administer life save medication difficult end day child	train
i realize type diabete exactly year	train
i m type diabetic end day long	train
my type diabetic ass laugh injection day minimum s daily occurrence	train
so fill new cartridge insulin pump decide not want detect sure tandem t slim	train
great podcast open source artificial pancreas diabetic community create solution alive	train
year ago today find type diabetes probably near death experience lot people not realise people not understand major issue feel bless	train
day eating beef bacon butter egg type diabetic average bg previous average lbs good quality life ve year alive ounce sous vide ribeye tonight	train
week carnivore diet type diabetic a c cgm insult use cut u month approx umonth	train
think lot zealot come place disease not think carb bad m type diabetic d die occasional carb bg go low lol far diet go contain g carb day cheese typically zero carb	train
ive up tresiba unit overnight line look well	train
good day far	train
was diagnose type diabetes year ago today	train
yeah ll keto flu feel like shit m type diabetic want cut carb intake help sugar gain lose soon stop	train
add type diabetes overweight guess raise risk know blind reality shut fuck alex	train
not great bad	train
m type diabetic say wanna eat date s like g carb myth control diabetes well avoid sugar	train
this good way describe type diabetes hear lot love jesse amp family	train
experience throw bg swing type diabete life finally meet forever thankful promote	train
today year anniversary diagnose type diabetes important day basically change life s trauma diagnosis happen m go to try easy treat happy anniversary lol	train
ve strict carnivore diet dairy coffee month ve eat zero fiber feel well m type diabetic average bgs point lbs mental health mood	train
can t believe year faint work blood sugar go low call ambulance send home scary type diabetes suck	train
get game buy diagnose type diabetic year old game personal favourite	train
ribeye reup lbs save ton cut	train
q know support need pretty rubbish make friend far say friend appreciate lovely	train
a twitter light hearted stuff want advice day day stuff	train
a think cope mechanism think baseline worryfrustrationupset time notice anymore	train
a family planning get point life think start family overwhelmed need dothink	train
a time end lifeadmin rarely day sit relax need chase appointment need booking	train
carrie t d pretty good day today manage tie loose end work feel like actually acomplishe take dog nice little wander work set nice chill evening	train
type diabetes mellitus affect people uk learn t d cause symptom screening complication treatment amp manage type	train
year old boy type diabetes receive artificial pancrea	train
week nd suddenly develop double vision look side eye open opthalmologist find eye neurologist blame type diabete despite controlled	train
hi david m type diabetic year student gcu happy participate m big advocate t impact mh	train
for cost commercial thousand diabetic setup year life save system	train
agreed pay pocket dexcom sensor refill not come week super bowl commercial money shamefully expensive essential equipment	train
rocky good day	train
a peek hellish rollercoaster blood sugar	train
i write long ramble email gp surgery yesterday twitter inspire tweet chat lo behold insulin repeat prescription happy day	train
a life admin spend time chase missingdelaye prescription item get insulin readde repeat thing have chronic illness bad admin prescription tedious	train
hey guy m g week get tip thing know start trial ty advance	train
a usually approve day day deliver pharmacy u take week item stock sure order run	train
a nhs app thing repeat write request gp surgery insulin stuff use	train
howdy carrie t thing repeat currently gp refuse insulin repeat like kinda vital	train
yeah undiagnosed type diabetes lucky survive high chance die get brain damage end miracle case leave hospital day apparently fast case hospital see lol	train
hi work radiology amp type diabetes wear pump amp cgm have ct xr ask shield insertion site expose ct xray day long long equipment cover apron fine	train
family pet die year old tell not want die hit hard type diabetic horrible bg level get fix diet month a c add gym start new life	train
is issue gp will not insulin rx instead request online form obviously make life hard order s repeat nhs app insulin way	train
m lbs month zero calorie counting say eat right food accredit lot weight loss blood sugar normalization type diabetic	train
wind end test sugar wake m work m eat	train
m type diabetic ve lower a c far start pound pound	train
year ago today diagnose t d camap fx week tir take year old year injection mind actually have good blood sugar love technology nhs	train
i question fellow diabetic guy feel like fever check not actually like feel like internally temperature wise not constant	train
down lbs lbs november th carnivore amazing a c bloodwork week endo apt week look forward result work join t ds a c lt club year	train
absolutely crease type diabetes not stop hit high note	train
i go able injection issue suddenly fucking scared hurt ve able year overcome	train
ve see number patient oral diabetes med not appropriate fact type diabetes	train
it glucose sensor insulin pump change day video get cut twitter video	train
easy try fucking hard year old	train
look type diabetic blood sugar swing cause emotional issue hunger realize find woe bg stabilize emotion stabilize long link eat emotion profound knowledge	train
start november th m type diabetic life change people comment follow awesome ve lose lbs start work little gym routine want expand coming month	train
type diabetes diagnosis lol start college completely change want	train
i hope fun weekend london	train
the basic dose open source artificial pancrea	train
haven t hour eat single thing drink water seriously cbfa	train
a sister law shoot lot negative comment behalf probably advice fight battle make ignorant comment	train
a dangerous personally ignore people getting take get sick try miracle cure take insulin	train
a usually shrug bad advicemisinformed comment job educate ignorant people correct people think caretake board waste time	train
a drink sugar free flavour water desk pass colleague helpfully tell probably reason diabete daughter drink lot flavour water get gestational diabete sense	train
adding gym epic bg control struggle morning number hit x week work week huge difference	train
a pretty bad advice people twitter par course online sure try ignore interact people good advice	train
a uhhh gbdoc rare occasion google haha try need help curse need independent possible	train
hello carrie typically mindless game cycle phone stress	train
m type diabetic use honey strictly bg go low think clean source sugar available mistake sugar usually stay g carb week bg correction	train
m type diabetic eat carb long need account close total carb net carb insulin artificial sweetener impact anecdote good luck glucose management	train
new freestyle libre cgm pretty nice scanning bit small great week look join lt a c club month endo appt	train
q happen type diabetic year ago spoiler not good	train
yo type diabetic	train
diabetes tech marche onand make life suck	train
okay type diabetes personally find hilarious especially comment	train
im officially dexcom g user	train
woke blood sugar morning eat insulin mate happen mention hate cold weather	train
ve lose lbs blood sugar type diabetic good range month meategg dairy coffee feel well ve gym week start result good luck	train
a gummy pancrea measure blood sugar yearold female patient type diabetes village hora south study education university care nurse padua abulkiyan good balance	train
adhd type diabetes nightmare multiple daily injection test glucose time day remember finally get insulin pump constantly forget refill itforgette pack backup supply	train
it give bisexual type diabetic avoid lecture work super cool sweatshirt	train
how damn refund eli lilly ve spend insulin year stay alive drop price anytime vulture yes free miss libertarian bs society	train
im feeling burn m time week day diabete bs year want break	train
don t ya love add note	train
year ago today year old coma diagnose type diabetes lb bone stick people joke ask eat year kick t d ass	train
meat single thing bring control type diabetes	train
unfortunately type diabetic sugar spike	train
ahhhhh make sense m m high risk m type diabetic preeclampsia want later agree want adopt regardless think decide want rd not adopt	train
m type diabetic blood sugar long diabetic ve lose body weight month lbs lot energy building muscle emotional instability mood swing etc cheer	train
pretty common primary care dr tell week stop eat meat cholesterol m lb a c normal range	train
unrelated type diabetes s type	train
if diabetic risk diabetes likely need continuous glucose meter blood sugar not spike normally sugar human cgm not fun wellness trend	train
type diabetes moment	train
cholesterol high total accord doc not worry type diabetes triglyceridehdl good indicator a c good lot resource	train
have u see type diabetic low blood sugar weak time	train
well way s treat type diabetes	train
type diabetes	train
any notice g datum jittery sloppy m smoother curve	train
my mom complain tattoo god perfectly want alter body permanently husband guess die god type diabetes alter body insulin permanently	train
s awesome man m type diabetic usually honey day correct low bgs live dream ha day ill week absolutely zero carb glad seeing result	train
my sister ask want low carb dessert easter bc type diabetes ask need gluten free mac cheese bc gluten allergy	train
to old white doc guy say not tattoo piercing type diabetic t research team compliment	train
best day month wanna shift tired	train
struggle bit month eat whatnot month love not change benefit bring good ve feel mentally physically emotionally health wise type diabetic	train
if food actually problem diagnosis fine eat today cure sure	train
how start vs go month carnivore lower a c normal range lose lb find energy workout feel good today workout cheer future progress	train
doe experience puva aka photochemotherapy oral chemotherapy diabete m wait insurance treatment plan uva radiation oral chemotherapy super nervous	train
why stuck type diabetes genetic anxiety order huh return fucking fair	train
right like type diabetic m high risk ventilator covid cold reason not bad reaction m vaccinate	train
i mean bad joke m type diabetic	train
m type diabetic ve lose lb bring a c ve feel well ill chance	train
if type diabetes touch health care foot pole awful shameful official disgrace allow system maintain true disservice preexist condition	train
how guy feel ilet bionic pancrea s come soon	train
it time play favorite game feel like m go to throw gastroparesis allergy make postnasal drip stress get sick	train
autoimmune dysregulation result destruction insulinproduce pancreatic cell insulin necessary life occur person require external insulin supply injection pump etc rest life die	train
no want child difficult manage potentially catastrophic outcome mild like person t d life end story	train
week ago period know anymore	train
sleep thing bring joy flare	train
every morning ava drink look say mommy meds leg tresiba change nappy say mommy meds arm novorapid need correction girl	train
just proof set diabete chaos try absolute hard factor eat drink activity level disease hard ve get	train
i need chronically ill friend not wrong amazing little group friend understanding wish friend truly understand	train
high fever chill gnarly cough body ache headache take tylenol finally break fever m super weak hope not send hospital high risk pregnant type diabetic	train
sometime sit think damn pancrea produce insulin year nope anymore say s	train
unbelievably privileged not s wrong healthcare m year old medical expense surpass dare develop type diabetes genetic autoimmune disorder imagine not insurance	train
unnecessary level complication m type diabetic blood sugar go low sodacandy critical glucose tablet expensive effectively thing candy	train
looke aps condition take aspirin try navigate horrendous mdi bruise bleed dexcom sensor feel like nightmare	train
and honestly make well d type diabetic talk s little famous people t	train
uh child get covid get type diabetes	train
i spend embarrassing time try connect insulin pump dexcom	train
wonder type diabetic ceo fucking unreal	train
i sleep want eat fridge m ve keep blood sugar decent range prednisone	train
ordere diet coke type diabetic mcdonald drivethrough feel like russian roulette	train
type diabetic a c test october january lose lb muscle carnivore way thankful great community get start check look forward amazing result	train
carnivore good thing happen kick type diabetes ass	train
good take charge situation type diabetic great know position not help s help	train
had dreaded eye screening result confirm background retinopathy try hard catastrophise google not help ease worry whoop	train
agree hard time fast m type diabetic bg end go low hour ill eat honey point bring m hope time experience able well spot hour fast	train
guy insulin tablet long use box levemir fridge tablet long use wanna chuck help	train
m root good go to happen love mason miller s fellow type diabetic not super big draft prospect high school grind way big league	train
literally buy squish type diabetic diagnose ve love grow heal inner child wee bit	train
mine give	train
my favourite film slag big pharma cause afford insulin type diabetic love story like someway base condition speak love	train
i hope like note cause fml bad	train
ive tandem little question insert new cannula look little window mean white tube m see thing look bent m sure	train
looke global travel spain month like peace mind know case issue madridsevillebarcelona	train
assume m disabled type diabetic go undiagnosed month diabetic neuropathy hand leg arthritis hand diabetes wiring car manufacturing company	train
